code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""59706""",UNKNOWN,true,"""90 minute serum glucose level""	""Gold""",
"""59707""",UNKNOWN,true,"""150 minute serum glucose level""	""Gold""",
"""13826""",UNKNOWN,true,"""serum glucose level""	""Gold""",
"""105134""",UNKNOWN,true,"""blood glucose range after lunch""	""Gold""",
"""12483""",UNKNOWN,true,"""advice about blood glucose control""	""Gold""",
"""61470""",UNKNOWN,true,"""diabetic monitoring - higher risk albumin excretion""	""Gold""",
"""14088""",UNKNOWN,true,"""urine glucose test = ++++""	""Gold""",
"""13601""",UNKNOWN,true,"""urine glucose test = ++""	""Gold""",
"""22959""",UNKNOWN,true,"""chronic hyperglycaemia""	""Gold""",
"""20690""",UNKNOWN,true,"""post prandial blood sugar""	""Gold""",
"""35549""",UNKNOWN,true,"""blood glucose method nos""	""Gold""",
"""105648""",UNKNOWN,true,"""180 minute plasma glucose level""	""Gold""",
"""13824""",UNKNOWN,true,"""plasma glucose""	""Gold""",
"""58660""",UNKNOWN,true,"""90 minute blood glucose level""	""Gold""",
"""8113""",UNKNOWN,true,"""blood glucose level""	""Gold""",
"""13832""",UNKNOWN,true,"""120 minute blood glucose level""	""Gold""",
"""105574""",UNKNOWN,true,"""frequency of blood glucose self-monitoring""	""Gold""",
"""98569""",UNKNOWN,true,"""estimated average glucose level""	""Gold""",
"""3668""",UNKNOWN,true,"""fasting blood sugar""	""Gold""",
"""1173""",UNKNOWN,true,"""pure hyperglyceridaemia""	""Gold""",
"""39204""",UNKNOWN,true,"""blood glucose 1.5-2.4 mmol/l""	""Gold""",
"""31283""",UNKNOWN,true,"""blood glucose 5-6.9 mmol/l""	""Gold""",
"""41434""",UNKNOWN,true,"""blood glucose 10-13.9 mmol/l""	""Gold""",
"""111654""",UNKNOWN,true,"""impaired glucose regulation monitoring invitation 2nd letter""	""Gold""",
"""114177""",UNKNOWN,true,"""impaired glucose regulation monitoring telephone invitation""	""Gold""",
"""109742""",UNKNOWN,true,"""impaired glucose regulation monitoring invitation""	""Gold""",
"""13067""",UNKNOWN,true,"""diabetic monitoring nos""	""Gold""",
"""29219""",UNKNOWN,true,"""fluid sample glucose""	""Gold""",
"""48995""",UNKNOWN,true,"""90 minute plasma glucose level""	""Gold""",
"""38199""",UNKNOWN,true,"""plasma 2-hr post-prandial glucose level""	""Gold""",
"""19776""",UNKNOWN,true,"""plasma random glucose level""	""Gold""",
"""105505""",UNKNOWN,true,"""blood glucose range before evening meal""	""Gold""",
"""51827""",UNKNOWN,true,"""lunch time blood sugar""	""Gold""",
"""110812""",UNKNOWN,true,"""blood glucose level after evening meal""	""Gold""",
"""43531""",UNKNOWN,true,"""faecal glucose level""	""Gold""",
"""105863""",UNKNOWN,true,"""blood glucose range before lunch""	""Gold""",
"""40171""",UNKNOWN,true,"""60 minute serum glucose level""	""Gold""",
"""23123""",UNKNOWN,true,"""120 minute serum glucose level""	""Gold""",
"""109057""",UNKNOWN,true,"""blood glucose level during night""	""Gold""",
"""16697""",UNKNOWN,true,"""sugars in urine""	""Gold""",
"""66475""",UNKNOWN,true,"""diabetic monitoring - lower risk albumin excretion""	""Gold""",
"""109802""",UNKNOWN,true,"""bedtime blood glucose range""	""Gold""",
"""13595""",UNKNOWN,true,"""urine glucose test = +""	""Gold""",
"""23122""",UNKNOWN,true,"""blood glucose 0-1.4 mmol/l""	""Gold""",
"""13830""",UNKNOWN,true,"""serum fasting glucose level""	""Gold""",
"""32770""",UNKNOWN,true,"""glucose tol. test diabetic""	""Gold""",
"""13937""",UNKNOWN,true,"""urine glucose test = trace""	""Gold""",
"""19435""",UNKNOWN,true,"""urine clinitest""	""Gold""",
"""111478""",UNKNOWN,true,"""impaired glucose regulation monitoring verbal invitation""	""Gold""",
"""33289""",UNKNOWN,true,"""blood glucose 2.5-4.9 mmol/l""	""Gold""",
"""13070""",UNKNOWN,true,"""initial diabetic assessment""	""Gold""",
"""22225""",UNKNOWN,true,"""blood glucose 7-9.9 mmol/l""	""Gold""",
"""13829""",UNKNOWN,true,"""2 hour post-prandial blood glucose level""	""Gold""",
"""23204""",UNKNOWN,true,"""glucose in sample""	""Gold""",
"""58661""",UNKNOWN,true,"""30 minute blood glucose level""	""Gold""",
"""59705""",UNKNOWN,true,"""30 minute serum glucose level""	""Gold""",
"""110255""",UNKNOWN,true,"""impaired glucose regulation monitoring invitation 1st letter""	""Gold""",
"""112267""",UNKNOWN,true,"""impaired glucose regulation monitoring invitation 3rd letter""	""Gold""",
"""48994""",UNKNOWN,true,"""30 minute plasma glucose level""	""Gold""",
"""10289""",UNKNOWN,true,"""plasma fasting glucose level""	""Gold""",
"""25044""",UNKNOWN,true,"""blood glucose 14+ mmol/l""	""Gold""",
"""13827""",UNKNOWN,true,"""random blood sugar raised""	""Gold""",
"""105434""",UNKNOWN,true,"""impaired glucose regulation""	""Gold""",
"""31161""",UNKNOWN,true,"""[d]impaired fasting glucose""	""Gold""",
"""33274""",UNKNOWN,true,"""glucose load test""	""Gold""",
"""14089""",UNKNOWN,true,"""urine glucose test not done""	""Gold""",
"""105843""",UNKNOWN,true,"""ambulat contin glucose monitor of interstitial tissue fluid""	""Gold""",
"""17478""",UNKNOWN,true,"""self monitoring of blood glucose""	""Gold""",
"""3550""",UNKNOWN,true,"""diabetic monitoring""	""Gold""",
"""13625""",UNKNOWN,true,"""blood glucose method""	""Gold""",
"""19781""",UNKNOWN,true,"""glucose tol. test impaired""	""Gold""",
"""13828""",UNKNOWN,true,"""120 minute plasma glucose level""	""Gold""",
"""608""",UNKNOWN,true,"""follow-up diabetic assessment""	""Gold""",
"""44993""",UNKNOWN,true,"""urine screening test for diabetes""	""Gold""",
"""35576""",UNKNOWN,true,"""faecal sugars - general""	""Gold""",
"""37239""",UNKNOWN,true,"""urine glucose: chem. titre""	""Gold""",
"""105565""",UNKNOWN,true,"""blood glucose range before breakfast""	""Gold""",
"""27581""",UNKNOWN,true,"""urine screen for sugar""	""Gold""",
"""7887""",UNKNOWN,true,"""blood sugar method""	""Gold""",
"""55""",UNKNOWN,true,"""blood glucose result""	""Gold""",
"""19777""",UNKNOWN,true,"""random blood sugar normal""	""Gold""",
"""13825""",UNKNOWN,true,"""serum random glucose level""	""Gold""",
"""33290""",UNKNOWN,true,"""60 minute plasma glucose level""	""Gold""",
"""17846""",UNKNOWN,true,"""self monitoring of urine glucose""	""Gold""",
"""102490""",UNKNOWN,true,"""diabetic assessment of erectile dysfunction""	""Gold""",
"""26952""",UNKNOWN,true,"""random blood sugar low""	""Gold""",
"""103847""",UNKNOWN,true,"""checking accuracy of blood glucose meter""	""Gold""",
"""12677""",UNKNOWN,true,"""[v]screening for diabetes mellitus""	""Gold""",
"""13615""",UNKNOWN,true,"""urine glucose test negative""	""Gold""",
"""33302""",UNKNOWN,true,"""urine glucose test nos""	""Gold""",
"""19775""",UNKNOWN,true,"""blood glucose normal""	""Gold""",
"""104668""",UNKNOWN,true,"""blood glucose range after breakfast""	""Gold""",
"""42217""",UNKNOWN,true,"""self monitoring of blood and urine glucose""	""Gold""",
"""39246""",UNKNOWN,true,"""glucose - urine titre""	""Gold""",
"""17541""",UNKNOWN,true,"""urine screen for glucose""	""Gold""",
"""48996""",UNKNOWN,true,"""150 minute plasma glucose level""	""Gold""",
"""111442""",UNKNOWN,true,"""blood glucose range after evening meal""	""Gold""",
"""65876""",UNKNOWN,true,"""faeces chromat.: glucose""	""Gold""",
"""13833""",UNKNOWN,true,"""glucometer blood sugar""	""Gold""",
"""23251""",UNKNOWN,true,"""faecal sugars - general nos""	""Gold""",
"""14090""",UNKNOWN,true,"""sugar - urine test""	""Gold""",
"""27039""",UNKNOWN,true,"""serum 2-hr post-prandial glucose level""	""Gold""",
"""36669""",UNKNOWN,true,"""diabetic monitoring not required""	""Gold""",
"""109654""",UNKNOWN,true,"""300 minute plasma glucose level""	""Gold""",
"""16971""",UNKNOWN,true,"""[v]screening for diabetes mellitus (dm)""	""Gold""",
"""5234""",UNKNOWN,true,"""diabetes mellitus screen""	""Gold""",
"""20985""",UNKNOWN,true,"""blood glucose abnormal""	""Gold""",
"""13936""",UNKNOWN,true,"""urine dipstick for glucose""	""Gold""",
"""109764""",UNKNOWN,true,"""blood glucose self-monitoring record checked""	""Gold""",
"""27573""",UNKNOWN,true,"""blood glucose raised nos""	""Gold""",
"""8793""",UNKNOWN,true,"""fasting blood glucose level""	""Gold""",
"""35550""",UNKNOWN,true,"""150 minute blood glucose level""	""Gold""",
"""67606""",UNKNOWN,true,"""glucose level""	""Gold""",
"""19774""",UNKNOWN,true,"""2 hours post food blood sugar""	""Gold""",
"""6110""",UNKNOWN,true,"""blood sugar result""	""Gold""",
"""13831""",UNKNOWN,true,"""plasma glucose level""	""Gold""",
"""33288""",UNKNOWN,true,"""60 minute blood glucose level""	""Gold""",
"""47532""",UNKNOWN,true,"""blood glucose series""	""Gold""",
"""13594""",UNKNOWN,true,"""urine glucose test = +++""	""Gold""",
"""103866""",UNKNOWN,true,"""blood glucose test declined""	""Gold""",
"""13605""",UNKNOWN,true,"""dip-stick blood sugar""	""Gold""",
"""109655""",UNKNOWN,true,"""baseline blood glucose level""	""Gold""",
